,1,2,4,Cost,RT
1048,896.0,320.0,1472.0,47.20444444444445,3286.6081111111107
1049,896.0,320.0,1664.0,47.67222222222222,3195.632444444444
1050,896.0,320.0,1856.0,50.79222222222222,3163.6533333333327
1051,896.0,320.0,2048.0,53.922222222222224,3134.0096666666664
1052,896.0,320.0,2240.0,53.0,3089.2287777777774
1053,896.0,320.0,2432.0,60.172222222222224,3106.163222222222
1054,896.0,320.0,2624.0,63.30222222222222,3104.9135555555554
1055,896.0,320.0,2816.0,71.51555555555555,3243.8982222222216
1056,896.0,320.0,3008.0,64.11111111111111,3093.444111111111
1057,896.0,512.0,128.0,35.37777777777778,8576.943111111112
1058,896.0,512.0,320.0,37.25777777777778,4753.325000000001
1059,896.0,512.0,512.0,39.58222222222223,3858.4765555555555
1060,896.0,512.0,704.0,41.42222222222223,3401.3183333333322
1061,896.0,512.0,896.0,42.123333333333335,3095.7336666666665
1062,896.0,512.0,1088.0,44.662222222222226,2986.5784444444444
1063,896.0,512.0,1280.0,44.20444444444445,2791.641222222222
1064,896.0,512.0,1472.0,47.67111111111112,2786.2497777777776
1065,896.0,512.0,1664.0,48.13888888888889,2695.2741111111104
1066,896.0,512.0,1856.0,51.25888888888889,2663.2949999999996
1067,896.0,512.0,2048.0,54.38888888888889,2633.6513333333332
1068,896.0,512.0,2240.0,53.466666666666676,2588.8704444444443
1069,896.0,512.0,2432.0,60.63888888888889,2605.8048888888884
1070,896.0,512.0,2624.0,63.76888888888889,2604.5552222222223
1071,896.0,512.0,2816.0,71.98222222222222,2743.539888888889
1072,896.0,512.0,3008.0,64.57777777777777,2593.085777777778
1073,896.0,704.0,128.0,35.60444444444445,8366.14888888889
1074,896.0,704.0,320.0,37.48444444444444,4542.530777777779
1075,896.0,704.0,512.0,39.80888888888889,3647.682333333333
1076,896.0,704.0,704.0,41.64888888888889,3190.5241111111104
1077,896.0,704.0,896.0,42.35,2884.939444444444
1078,896.0,704.0,1088.0,44.888888888888886,2775.784222222222
1079,896.0,704.0,1280.0,44.431111111111115,2580.8469999999993
1080,896.0,704.0,1472.0,47.897777777777776,2575.455555555555
1081,896.0,704.0,1664.0,48.36555555555555,2484.4798888888886
1082,896.0,704.0,1856.0,51.48555555555555,2452.5007777777773
1083,896.0,704.0,2048.0,54.61555555555556,2422.857111111111
1084,896.0,704.0,2240.0,53.693333333333335,2378.076222222222
1085,896.0,704.0,2432.0,60.86555555555555,2395.010666666666
1086,896.0,704.0,2624.0,63.995555555555555,2393.761
1087,896.0,704.0,2816.0,72.20888888888888,2532.7456666666662
1088,896.0,704.0,3008.0,64.80444444444444,2382.291555555555
1089,896.0,896.0,128.0,34.44888888888889,8242.092777777778
1090,896.0,896.0,320.0,36.32888888888889,4418.474666666668
1091,896.0,896.0,512.0,38.65333333333333,3523.6262222222226
1092,896.0,896.0,704.0,40.49333333333333,3066.4679999999994
1093,896.0,896.0,896.0,41.19444444444445,2760.8833333333328
1094,896.0,896.0,1088.0,43.73333333333333,2651.728111111111
1095,896.0,896.0,1280.0,43.275555555555556,2456.7908888888883
1096,896.0,896.0,1472.0,46.742222222222225,2451.399444444444
1097,896.0,896.0,1664.0,47.21,2360.4237777777776
1098,896.0,896.0,1856.0,50.33,2328.4446666666663
1099,896.0,896.0,2048.0,53.46000000000001,2298.801
1100,896.0,896.0,2240.0,52.537777777777784,2254.020111111111
1101,896.0,896.0,2432.0,59.709999999999994,2270.954555555555
1102,896.0,896.0,2624.0,62.84,2269.704888888889
1103,896.0,896.0,2816.0,71.05333333333333,2408.689555555555
1104,896.0,896.0,3008.0,63.648888888888884,2258.2354444444445
1105,896.0,1088.0,128.0,35.83555555555556,8157.157444444446
1106,896.0,1088.0,320.0,37.715555555555554,4333.539333333334
1107,896.0,1088.0,512.0,40.040000000000006,3438.690888888889
1108,896.0,1088.0,704.0,41.879999999999995,2981.5326666666656
1109,896.0,1088.0,896.0,42.58111111111111,2675.9479999999994
1110,896.0,1088.0,1088.0,45.120000000000005,2566.7927777777772
1111,896.0,1088.0,1280.0,44.66222222222222,2371.855555555555
1112,896.0,1088.0,1472.0,48.128888888888895,2366.464111111111
1113,896.0,1088.0,1664.0,48.59666666666667,2275.4884444444438
1114,896.0,1088.0,1856.0,51.716666666666676,2243.509333333333
1115,896.0,1088.0,2048.0,54.84666666666667,2213.865666666666
1116,896.0,1088.0,2240.0,53.924444444444454,2169.0847777777776
1117,896.0,1088.0,2432.0,61.096666666666664,2186.0192222222217
1118,896.0,1088.0,2624.0,64.22666666666666,2184.769555555555
1119,896.0,1088.0,2816.0,72.44,2323.754222222222
1120,896.0,1088.0,3008.0,65.03555555555556,2173.300111111111
1121,896.0,1280.0,128.0,34.911111111111104,8099.834444444446
1122,896.0,1280.0,320.0,36.79111111111111,4276.216333333334
1123,896.0,1280.0,512.0,39.11555555555556,3381.3678888888885
1124,896.0,1280.0,704.0,40.955555555555556,2924.2096666666657
1125,896.0,1280.0,896.0,41.656666666666666,2618.6249999999995
1126,896.0,1280.0,1088.0,44.19555555555556,2509.469777777778
1127,896.0,1280.0,1280.0,43.73777777777777,2314.532555555555
1128,896.0,1280.0,1472.0,47.20444444444445,2309.1411111111106
1129,896.0,1280.0,1664.0,47.67222222222222,2218.165444444444
1130,896.0,1280.0,1856.0,50.79222222222222,2186.1863333333326
1131,896.0,1280.0,2048.0,53.922222222222224,2156.5426666666667
1132,896.0,1280.0,2240.0,53.0,2111.7617777777773
1133,896.0,1280.0,2432.0,60.172222222222224,2128.696222222222
1134,896.0,1280.0,2624.0,63.30222222222222,2127.4465555555557
1135,896.0,1280.0,2816.0,71.51555555555555,2266.431222222222
1136,896.0,1280.0,3008.0,64.11111111111111,2115.977111111111
1137,896.0,1472.0,128.0,35.95111111111111,8068.4201111111115
1138,896.0,1472.0,320.0,37.83111111111111,4244.802000000001
1139,896.0,1472.0,512.0,40.15555555555556,3349.9535555555553
1140,896.0,1472.0,704.0,41.99555555555556,2892.7953333333326
1141,896.0,1472.0,896.0,42.696666666666665,2587.2106666666664
1142,896.0,1472.0,1088.0,45.23555555555556,2478.0554444444447
1143,896.0,1472.0,1280.0,44.77777777777778,2283.118222222222
1144,896.0,1472.0,1472.0,48.24444444444445,2277.7267777777774
1145,896.0,1472.0,1664.0,48.71222222222222,2186.7511111111107
1146,896.0,1472.0,1856.0,51.83222222222222,2154.7719999999995
1147,896.0,1472.0,2048.0,54.96222222222222,2125.128333333333
1148,896.0,1472.0,2240.0,54.040000000000006,2080.347444444444
1149,896.0,1472.0,2432.0,61.21222222222223,2097.2818888888887
1150,896.0,1472.0,2624.0,64.34222222222222,2096.0322222222226
1151,896.0,1472.0,2816.0,72.55555555555556,2235.016888888889
1152,896.0,1472.0,3008.0,65.15111111111112,2084.5627777777777
1153,896.0,1664.0,128.0,36.99444444444444,8045.706777777779
1154,896.0,1664.0,320.0,38.87444444444444,4222.088666666667
1155,896.0,1664.0,512.0,41.19888888888889,3327.240222222222
1156,896.0,1664.0,704.0,43.03888888888889,2870.081999999999
1157,896.0,1664.0,896.0,43.739999999999995,2564.4973333333332
1158,896.0,1664.0,1088.0,46.278888888888886,2455.3421111111106
1159,896.0,1664.0,1280.0,45.82111111111111,2260.4048888888883
1160,896.0,1664.0,1472.0,49.28777777777778,2255.013444444444
1161,896.0,1664.0,1664.0,49.75555555555555,2164.037777777777
1162,896.0,1664.0,1856.0,52.87555555555555,2132.0586666666663
1163,896.0,1664.0,2048.0,56.00555555555555,2102.4149999999995
1164,896.0,1664.0,2240.0,55.083333333333336,2057.634111111111
1165,896.0,1664.0,2432.0,62.255555555555546,2074.568555555555
1166,896.0,1664.0,2624.0,65.38555555555556,2073.3188888888885
1167,896.0,1664.0,2816.0,73.59888888888888,2212.3035555555557
1168,896.0,1664.0,3008.0,66.19444444444443,2061.8494444444445
1169,896.0,1856.0,128.0,38.034444444444446,8025.582777777779
1170,896.0,1856.0,320.0,39.91444444444445,4201.964666666668
1171,896.0,1856.0,512.0,42.238888888888894,3307.116222222222
1172,896.0,1856.0,704.0,44.07888888888889,2849.957999999999
1173,896.0,1856.0,896.0,44.78,2544.373333333333
1174,896.0,1856.0,1088.0,47.31888888888889,2435.218111111111
1175,896.0,1856.0,1280.0,46.861111111111114,2240.2808888888885
1176,896.0,1856.0,1472.0,50.327777777777776,2234.889444444444
1177,896.0,1856.0,1664.0,50.79555555555556,2143.9137777777773
1178,896.0,1856.0,1856.0,53.91555555555556,2111.9346666666665
1179,896.0,1856.0,2048.0,57.04555555555556,2082.2909999999997
1180,896.0,1856.0,2240.0,56.12333333333334,2037.5101111111107
1181,896.0,1856.0,2432.0,63.29555555555555,2054.4445555555553
1182,896.0,1856.0,2624.0,66.42555555555555,2053.1948888888887
1183,896.0,1856.0,2816.0,74.63888888888889,2192.1795555555555
1184,896.0,1856.0,3008.0,67.23444444444443,2041.7254444444443
1185,896.0,2048.0,128.0,39.077777777777776,8022.7148888888905
1186,896.0,2048.0,320.0,40.95777777777778,4199.096777777778
1187,896.0,2048.0,512.0,43.28222222222223,3304.248333333333
1188,896.0,2048.0,704.0,45.12222222222223,2847.09011111111
1189,896.0,2048.0,896.0,45.82333333333333,2541.505444444444
1190,896.0,2048.0,1088.0,48.36222222222223,2432.350222222222
1191,896.0,2048.0,1280.0,47.904444444444444,2237.4129999999996
1192,896.0,2048.0,1472.0,51.37111111111111,2232.021555555555
1193,896.0,2048.0,1664.0,51.83888888888889,2141.0458888888884
1194,896.0,2048.0,1856.0,54.95888888888889,2109.0667777777776
1195,896.0,2048.0,2048.0,58.08888888888889,2079.4231111111108
1196,896.0,2048.0,2240.0,57.16666666666667,2034.642222222222
1197,896.0,2048.0,2432.0,64.33888888888889,2051.5766666666664
1198,896.0,2048.0,2624.0,67.46888888888888,2050.3269999999998
1199,896.0,2048.0,2816.0,75.68222222222222,2189.3116666666665
1200,896.0,2048.0,3008.0,68.27777777777779,2038.8575555555553
1201,896.0,2240.0,128.0,40.12111111111111,8021.260333333335
1202,896.0,2240.0,320.0,42.00111111111111,4197.642222222224
1203,896.0,2240.0,512.0,44.32555555555556,3302.7937777777774
1204,896.0,2240.0,704.0,46.16555555555556,2845.6355555555547
1205,896.0,2240.0,896.0,46.86666666666667,2540.0508888888885
1206,896.0,2240.0,1088.0,49.40555555555556,2430.895666666667
1207,896.0,2240.0,1280.0,48.94777777777777,2235.958444444444
1208,896.0,2240.0,1472.0,52.414444444444456,2230.5669999999996
1209,896.0,2240.0,1664.0,52.882222222222225,2139.591333333333
1210,896.0,2240.0,1856.0,56.00222222222223,2107.6122222222216
1211,896.0,2240.0,2048.0,59.132222222222225,2077.9685555555557
1212,896.0,2240.0,2240.0,58.21000000000001,2033.1876666666662
1213,896.0,2240.0,2432.0,65.38222222222223,2050.122111111111
1214,896.0,2240.0,2624.0,68.51222222222222,2048.872444444444
1215,896.0,2240.0,2816.0,76.72555555555556,2187.857111111111
1216,896.0,2240.0,3008.0,69.32111111111111,2037.4029999999998
1217,896.0,2432.0,128.0,41.16111111111111,8022.340666666668
1218,896.0,2432.0,320.0,43.041111111111114,4198.722555555556
1219,896.0,2432.0,512.0,45.36555555555555,3303.874111111111
1220,896.0,2432.0,704.0,47.205555555555556,2846.715888888888
1221,896.0,2432.0,896.0,47.906666666666666,2541.131222222222
1222,896.0,2432.0,1088.0,50.44555555555556,2431.976
1223,896.0,2432.0,1280.0,49.98777777777778,2237.0387777777773
1224,896.0,2432.0,1472.0,53.45444444444444,2231.647333333333
1225,896.0,2432.0,1664.0,53.922222222222224,2140.671666666666
1226,896.0,2432.0,1856.0,57.04222222222222,2108.692555555555
1227,896.0,2432.0,2048.0,60.172222222222224,2079.0488888888885
1228,896.0,2432.0,2240.0,59.25000000000001,2034.2679999999996
1229,896.0,2432.0,2432.0,66.42222222222222,2051.202444444444
1230,896.0,2432.0,2624.0,69.55222222222221,2049.9527777777776
1231,896.0,2432.0,2816.0,77.76555555555555,2188.9374444444443
1232,896.0,2432.0,3008.0,70.3611111111111,2038.4833333333331
1233,896.0,2624.0,128.0,42.20444444444445,8025.27788888889
1234,896.0,2624.0,320.0,44.08444444444444,4201.659777777779
1235,896.0,2624.0,512.0,46.408888888888896,3306.811333333333
1236,896.0,2624.0,704.0,48.24888888888889,2849.6531111111103
1237,896.0,2624.0,896.0,48.95,2544.068444444444
1238,896.0,2624.0,1088.0,51.488888888888894,2434.913222222222
1239,896.0,2624.0,1280.0,51.03111111111111,2239.975999999999
1240,896.0,2624.0,1472.0,54.497777777777785,2234.584555555555
1241,896.0,2624.0,1664.0,54.96555555555556,2143.608888888888
1242,896.0,2624.0,1856.0,58.085555555555565,2111.6297777777772
1243,896.0,2624.0,2048.0,61.21555555555557,2081.986111111111
1244,896.0,2624.0,2240.0,60.293333333333344,2037.205222222222
1245,896.0,2624.0,2432.0,67.46555555555555,2054.139666666666
1246,896.0,2624.0,2624.0,70.59555555555556,2052.89
1247,896.0,2624.0,2816.0,78.80888888888889,2191.8746666666666
1248,896.0,2624.0,3008.0,71.40444444444445,2041.4205555555554
1249,896.0,2816.0,128.0,43.24444444444445,8024.784666666668
1250,896.0,2816.0,320.0,45.12444444444445,4201.166555555556
1251,896.0,2816.0,512.0,47.44888888888889,3306.3181111111107
1252,896.0,2816.0,704.0,49.28888888888889,2849.159888888888
1253,896.0,2816.0,896.0,49.99,2543.575222222222
1254,896.0,2816.0,1088.0,52.528888888888886,2434.4199999999996
1255,896.0,2816.0,1280.0,52.071111111111115,2239.4827777777773
1256,896.0,2816.0,1472.0,55.53777777777778,2234.091333333333
1257,896.0,2816.0,1664.0,56.00555555555555,2143.115666666666
1258,896.0,2816.0,1856.0,59.12555555555555,2111.1365555555553
1259,896.0,2816.0,2048.0,62.25555555555556,2081.4928888888885
1260,896.0,2816.0,2240.0,61.333333333333336,2036.7119999999995
1261,896.0,2816.0,2432.0,68.50555555555556,2053.646444444444
1262,896.0,2816.0,2624.0,71.63555555555556,2052.3967777777775
1263,896.0,2816.0,2816.0,79.84888888888888,2191.3814444444442
1264,896.0,2816.0,3008.0,72.44444444444444,2040.927333333333
1265,896.0,3008.0,128.0,44.28777777777778,8021.59888888889
1266,896.0,3008.0,320.0,46.16777777777778,4197.980777777779
1267,896.0,3008.0,512.0,48.49222222222222,3303.1323333333335
1268,896.0,3008.0,704.0,50.33222222222222,2845.9741111111102
1269,896.0,3008.0,896.0,51.03333333333333,2540.389444444444
1270,896.0,3008.0,1088.0,53.57222222222222,2431.2342222222223
1271,896.0,3008.0,1280.0,53.114444444444445,2236.2969999999996
1272,896.0,3008.0,1472.0,56.581111111111106,2230.905555555555
1273,896.0,3008.0,1664.0,57.04888888888889,2139.9298888888884
1274,896.0,3008.0,1856.0,60.16888888888889,2107.9507777777776
1275,896.0,3008.0,2048.0,63.29888888888889,2078.3071111111108
1276,896.0,3008.0,2240.0,62.376666666666665,2033.526222222222
1277,896.0,3008.0,2432.0,69.54888888888888,2050.4606666666664
1278,896.0,3008.0,2624.0,72.67888888888888,2049.211
1279,896.0,3008.0,2816.0,80.89222222222222,2188.1956666666665
1280,896.0,3008.0,3008.0,73.48777777777777,2037.7415555555554
1281,1088.0,128.0,128.0,37.44,10985.54322222222
1282,1088.0,128.0,320.0,39.31999999999999,7161.925111111111
1283,1088.0,128.0,512.0,41.644444444444446,6267.076666666667
1284,1088.0,128.0,704.0,43.48444444444444,5809.918444444443
1285,1088.0,128.0,896.0,44.18555555555556,5504.333777777777
1286,1088.0,128.0,1088.0,46.724444444444444,5395.178555555555
1287,1088.0,128.0,1280.0,46.26666666666666,5200.2413333333325
1288,1088.0,128.0,1472.0,49.73333333333334,5194.849888888888
1289,1088.0,128.0,1664.0,50.20111111111111,5103.874222222222
1290,1088.0,128.0,1856.0,53.321111111111115,5071.89511111111
1291,1088.0,128.0,2048.0,56.45111111111112,5042.251444444444
1292,1088.0,128.0,2240.0,55.52888888888889,4997.470555555555
1293,1088.0,128.0,2432.0,62.70111111111111,5014.404999999999
1294,1088.0,128.0,2624.0,65.83111111111111,5013.155333333333
1295,1088.0,128.0,2816.0,74.04444444444444,5152.139999999999
1296,1088.0,128.0,3008.0,66.64,5001.685888888888
1297,1088.0,320.0,128.0,37.684444444444445,9043.885
1298,1088.0,320.0,320.0,39.56444444444445,5220.266888888889
1299,1088.0,320.0,512.0,41.888888888888886,4325.4184444444445
1300,1088.0,320.0,704.0,43.72888888888889,3868.260222222221
1301,1088.0,320.0,896.0,44.43000000000001,3562.675555555555
1302,1088.0,320.0,1088.0,46.96888888888889,3453.520333333333
1303,1088.0,320.0,1280.0,46.51111111111111,3258.5831111111106
1304,1088.0,320.0,1472.0,49.97777777777778,3253.191666666666
1305,1088.0,320.0,1664.0,50.445555555555565,3162.215999999999
1306,1088.0,320.0,1856.0,53.565555555555555,3130.236888888888
1307,1088.0,320.0,2048.0,56.695555555555565,3100.593222222222
1308,1088.0,320.0,2240.0,55.77333333333334,3055.812333333333
1309,1088.0,320.0,2432.0,62.94555555555555,3072.746777777777
1310,1088.0,320.0,2624.0,66.07555555555555,3071.497111111111
1311,1088.0,320.0,2816.0,74.28888888888889,3210.4817777777776
1312,1088.0,320.0,3008.0,66.88444444444444,3060.0276666666664
1313,1088.0,512.0,128.0,38.15111111111111,8543.526666666667
1314,1088.0,512.0,320.0,40.031111111111116,4719.908555555557
1315,1088.0,512.0,512.0,42.35555555555556,3825.0601111111114
1316,1088.0,512.0,704.0,44.19555555555556,3367.901888888888
1317,1088.0,512.0,896.0,44.89666666666667,3062.3172222222215
1318,1088.0,512.0,1088.0,47.43555555555556,2953.162
1319,1088.0,512.0,1280.0,46.97777777777778,2758.224777777777
1320,1088.0,512.0,1472.0,50.44444444444445,2752.833333333333
1321,1088.0,512.0,1664.0,50.91222222222222,2661.8576666666663
1322,1088.0,512.0,1856.0,54.032222222222224,2629.8785555555555
1323,1088.0,512.0,2048.0,57.162222222222226,2600.2348888888887
1324,1088.0,512.0,2240.0,56.24,2555.454
1325,1088.0,512.0,2432.0,63.412222222222226,2572.3884444444443
1326,1088.0,512.0,2624.0,66.54222222222222,2571.1387777777777
1327,1088.0,512.0,2816.0,74.75555555555555,2710.123444444444
1328,1088.0,512.0,3008.0,67.35111111111111,2559.6693333333333
1329,1088.0,704.0,128.0,38.37777777777778,8332.732444444446
1330,1088.0,704.0,320.0,40.257777777777775,4509.114333333334
1331,1088.0,704.0,512.0,42.58222222222223,3614.2658888888886
1332,1088.0,704.0,704.0,44.422222222222224,3157.1076666666654
1333,1088.0,704.0,896.0,45.123333333333335,2851.5229999999997
1334,1088.0,704.0,1088.0,47.662222222222226,2742.3677777777775
1335,1088.0,704.0,1280.0,47.20444444444444,2547.430555555555
1336,1088.0,704.0,1472.0,50.67111111111112,2542.0391111111107
1337,1088.0,704.0,1664.0,51.13888888888889,2451.0634444444436
1338,1088.0,704.0,1856.0,54.2588888888889,2419.084333333333
1339,1088.0,704.0,2048.0,57.38888888888889,2389.4406666666664
1340,1088.0,704.0,2240.0,56.466666666666676,2344.6597777777774
1341,1088.0,704.0,2432.0,63.638888888888886,2361.5942222222216
1342,1088.0,704.0,2624.0,66.76888888888888,2360.3445555555554
1343,1088.0,704.0,2816.0,74.98222222222222,2499.329222222222
1344,1088.0,704.0,3008.0,67.57777777777778,2348.875111111111
1345,1088.0,896.0,128.0,37.22222222222222,8208.676333333335
1346,1088.0,896.0,320.0,39.102222222222224,4385.058222222223
1347,1088.0,896.0,512.0,41.42666666666667,3490.2097777777776
1348,1088.0,896.0,704.0,43.26666666666667,3033.0515555555544
1349,1088.0,896.0,896.0,43.967777777777776,2727.4668888888887
1350,1088.0,896.0,1088.0,46.50666666666667,2618.311666666666
1351,1088.0,896.0,1280.0,46.04888888888889,2423.3744444444437
1352,1088.0,896.0,1472.0,49.51555555555556,2417.9829999999997
1353,1088.0,896.0,1664.0,49.983333333333334,2327.0073333333326
1354,1088.0,896.0,1856.0,53.10333333333333,2295.0282222222218
1355,1088.0,896.0,2048.0,56.233333333333334,2265.3845555555554
1356,1088.0,896.0,2240.0,55.31111111111112,2220.6036666666664
1357,1088.0,896.0,2432.0,62.48333333333333,2237.5381111111105
1358,1088.0,896.0,2624.0,65.61333333333333,2236.288444444444
1359,1088.0,896.0,2816.0,73.82666666666667,2375.273111111111
1360,1088.0,896.0,3008.0,66.42222222222222,2224.819
1361,1088.0,1088.0,128.0,38.60888888888889,8123.741000000001
1362,1088.0,1088.0,320.0,40.488888888888894,4300.12288888889
1363,1088.0,1088.0,512.0,42.81333333333334,3405.274444444444
1364,1088.0,1088.0,704.0,44.65333333333334,2948.116222222221
1365,1088.0,1088.0,896.0,45.35444444444445,2642.531555555555
1366,1088.0,1088.0,1088.0,47.89333333333334,2533.376333333333
1367,1088.0,1088.0,1280.0,47.43555555555556,2338.4391111111104
1368,1088.0,1088.0,1472.0,50.90222222222223,2333.047666666666
1369,1088.0,1088.0,1664.0,51.370000000000005,2242.0719999999997
1370,1088.0,1088.0,1856.0,54.49,2210.0928888888884
1371,1088.0,1088.0,2048.0,57.620000000000005,2180.449222222222
1372,1088.0,1088.0,2240.0,56.69777777777779,2135.6683333333326
1373,1088.0,1088.0,2432.0,63.87,2152.6027777777776
1374,1088.0,1088.0,2624.0,67.0,2151.353111111111
1375,1088.0,1088.0,2816.0,75.21333333333334,2290.3377777777773
1376,1088.0,1088.0,3008.0,67.80888888888889,2139.883666666666
1377,1088.0,1280.0,128.0,37.684444444444445,8066.418000000001
1378,1088.0,1280.0,320.0,39.56444444444445,4242.79988888889
1379,1088.0,1280.0,512.0,41.888888888888886,3347.9514444444444
1380,1088.0,1280.0,704.0,43.72888888888889,2890.793222222221
1381,1088.0,1280.0,896.0,44.43000000000001,2585.208555555555
1382,1088.0,1280.0,1088.0,46.96888888888889,2476.053333333333
1383,1088.0,1280.0,1280.0,46.51111111111111,2281.1161111111105
1384,1088.0,1280.0,1472.0,49.97777777777778,2275.724666666666
1385,1088.0,1280.0,1664.0,50.445555555555565,2184.7489999999993
1386,1088.0,1280.0,1856.0,53.565555555555555,2152.7698888888885
1387,1088.0,1280.0,2048.0,56.695555555555565,2123.1262222222217
1388,1088.0,1280.0,2240.0,55.77333333333334,2078.345333333333
1389,1088.0,1280.0,2432.0,62.94555555555555,2095.2797777777773
1390,1088.0,1280.0,2624.0,66.07555555555555,2094.0301111111107
1391,1088.0,1280.0,2816.0,74.28888888888889,2233.0147777777775
1392,1088.0,1280.0,3008.0,66.88444444444444,2082.5606666666663
1393,1088.0,1472.0,128.0,38.724444444444444,8035.003666666668
1394,1088.0,1472.0,320.0,40.60444444444444,4211.3855555555565
1395,1088.0,1472.0,512.0,42.92888888888889,3316.5371111111112
1396,1088.0,1472.0,704.0,44.76888888888889,2859.378888888888
1397,1088.0,1472.0,896.0,45.470000000000006,2553.794222222222
1398,1088.0,1472.0,1088.0,48.00888888888889,2444.6389999999997
1399,1088.0,1472.0,1280.0,47.551111111111105,2249.7017777777774
1400,1088.0,1472.0,1472.0,51.01777777777779,2244.310333333333
1401,1088.0,1472.0,1664.0,51.48555555555556,2153.334666666666
1402,1088.0,1472.0,1856.0,54.60555555555556,2121.3555555555554
1403,1088.0,1472.0,2048.0,57.735555555555564,2091.7118888888886
1404,1088.0,1472.0,2240.0,56.81333333333334,2046.9309999999996
1405,1088.0,1472.0,2432.0,63.98555555555556,2063.865444444444
1406,1088.0,1472.0,2624.0,67.11555555555555,2062.615777777778
1407,1088.0,1472.0,2816.0,75.3288888888889,2201.6004444444443
1408,1088.0,1472.0,3008.0,67.92444444444445,2051.146333333333
1409,1088.0,1664.0,128.0,39.76777777777778,8012.290333333334
1410,1088.0,1664.0,320.0,41.647777777777776,4188.672222222223
1411,1088.0,1664.0,512.0,43.97222222222222,3293.823777777777
1412,1088.0,1664.0,704.0,45.81222222222222,2836.665555555555
1413,1088.0,1664.0,896.0,46.513333333333335,2531.0808888888882
1414,1088.0,1664.0,1088.0,49.05222222222222,2421.9256666666665
1415,1088.0,1664.0,1280.0,48.59444444444444,2226.9884444444438
1416,1088.0,1664.0,1472.0,52.06111111111112,2221.5969999999993
1417,1088.0,1664.0,1664.0,52.528888888888886,2130.621333333333
1418,1088.0,1664.0,1856.0,55.64888888888889,2098.642222222222
1419,1088.0,1664.0,2048.0,58.77888888888889,2068.9985555555554
1420,1088.0,1664.0,2240.0,57.85666666666667,2024.2176666666664
1421,1088.0,1664.0,2432.0,65.02888888888889,2041.1521111111106
1422,1088.0,1664.0,2624.0,68.1588888888889,2039.9024444444444
1423,1088.0,1664.0,2816.0,76.3722222222222,2178.8871111111107
1424,1088.0,1664.0,3008.0,68.96777777777777,2028.433
1425,1088.0,1856.0,128.0,40.80777777777778,7992.166333333334
1426,1088.0,1856.0,320.0,42.687777777777775,4168.548222222223
1427,1088.0,1856.0,512.0,45.01222222222223,3273.6997777777774
1428,1088.0,1856.0,704.0,46.852222222222224,2816.5415555555546
1429,1088.0,1856.0,896.0,47.553333333333335,2510.9568888888884
1430,1088.0,1856.0,1088.0,50.092222222222226,2401.8016666666663
1431,1088.0,1856.0,1280.0,49.63444444444444,2206.864444444444
1432,1088.0,1856.0,1472.0,53.10111111111112,2201.4729999999995
1433,1088.0,1856.0,1664.0,53.56888888888889,2110.4973333333323
1434,1088.0,1856.0,1856.0,56.6888888888889,2078.518222222222
1435,1088.0,1856.0,2048.0,59.81888888888889,2048.874555555555
1436,1088.0,1856.0,2240.0,58.896666666666675,2004.0936666666662
1437,1088.0,1856.0,2432.0,66.06888888888889,2021.0281111111103
1438,1088.0,1856.0,2624.0,69.1988888888889,2019.7784444444442
1439,1088.0,1856.0,2816.0,77.41222222222221,2158.763111111111
1440,1088.0,1856.0,3008.0,70.00777777777778,2008.3089999999997
1441,1088.0,2048.0,128.0,41.85111111111111,7989.2984444444455
1442,1088.0,2048.0,320.0,43.731111111111105,4165.680333333334
1443,1088.0,2048.0,512.0,46.05555555555556,3270.8318888888884
1444,1088.0,2048.0,704.0,47.89555555555555,2813.6736666666657
1445,1088.0,2048.0,896.0,48.59666666666667,2508.0889999999995
1446,1088.0,2048.0,1088.0,51.135555555555555,2398.933777777778
1447,1088.0,2048.0,1280.0,50.67777777777777,2203.996555555555
1448,1088.0,2048.0,1472.0,54.14444444444445,2198.6051111111105
1449,1088.0,2048.0,1664.0,54.61222222222222,2107.6294444444434
1450,1088.0,2048.0,1856.0,57.73222222222223,2075.650333333333
1451,1088.0,2048.0,2048.0,60.86222222222223,2046.0066666666662
1452,1088.0,2048.0,2240.0,59.940000000000005,2001.2257777777775
1453,1088.0,2048.0,2432.0,67.11222222222223,2018.1602222222216
1454,1088.0,2048.0,2624.0,70.24222222222221,2016.9105555555552
1455,1088.0,2048.0,2816.0,78.45555555555556,2155.895222222222
1456,1088.0,2048.0,3008.0,71.05111111111111,2005.4411111111108
1457,1088.0,2240.0,128.0,42.894444444444446,7987.84388888889
1458,1088.0,2240.0,320.0,44.77444444444445,4164.225777777779
1459,1088.0,2240.0,512.0,47.09888888888889,3269.3773333333334
1460,1088.0,2240.0,704.0,48.93888888888889,2812.21911111111
1461,1088.0,2240.0,896.0,49.64000000000001,2506.634444444444
1462,1088.0,2240.0,1088.0,52.178888888888885,2397.479222222222
1463,1088.0,2240.0,1280.0,51.721111111111114,2202.5419999999995
1464,1088.0,2240.0,1472.0,55.18777777777778,2197.1505555555555
1465,1088.0,2240.0,1664.0,55.65555555555556,2106.1748888888883
1466,1088.0,2240.0,1856.0,58.775555555555556,2074.1957777777775
1467,1088.0,2240.0,2048.0,61.905555555555566,2044.552111111111
1468,1088.0,2240.0,2240.0,60.98333333333334,1999.7712222222217
1469,1088.0,2240.0,2432.0,68.15555555555555,2016.7056666666663
